source,target,weight
a_capri_life,3,0.0578703703704
a_capri_life,12,0.0177133655395
a_capri_life,10,0.0123456790123
imarmottini,0,0.00352112676056
imarmottini,14,0.000586854460094
imarmottini,2,0.000361141206212
jfd_ca,4,0.0357142857143
terisstar,0,0.0163636363636
terisstar,4,0.00584415584416
terisstar,6,0.0013986013986
thestorenikikartsona,5,0.0021645021645
thestorenikikartsona,0,0.00194805194805
thestorenikikartsona,2,0.001332001332
giusyma81,1,0.0108695652174
giusyma81,3,0.0078125
giusyma81,0,0.00625
capo_0,0,0.00555555555556
capo_0,10,0.0026455026455
capo_0,4,0.00226757369615
dodo_lucy,3,0.0193181818182
dodo_lucy,12,0.00948616600791
dodo_lucy,0,0.00727272727273
klaudiawasiela,0,0.0111111111111
klaudiawasiela,3,0.00694444444444
kissser,13,0.00246913580247
kissser,0,0.00111111111111
kissser,1,0.000966183574879
nataliebrunell,0,0.0078125
nataliebrunell,4,0.00446428571429
nataliebrunell,3,0.00390625
ilfedebanfi,15,0.000934288383681
ilfedebanfi,8,0.000845308537616
ilfedebanfi,0,0.000591715976331
champagnedetours,12,0.00686498855835
champagnedetours,2,0.00674763832659
champagnedetours,4,0.00187969924812
vaccafoeda,0,0.0047619047619
al_ties,17,0.0367132867133
al_ties,2,0.0175049309665
al_ties,0,0.00769230769231
myhomehotels,1,0.00439174352218
myhomehotels,14,0.00294612794613
myhomehotels,18,0.00189393939394
philein81,3,0.00892857142857
philein81,0,0.00571428571429
philein81,2,0.000732600732601
petravanroon,8,0.0285714285714
petravanroon,1,0.00724637681159
petravanroon,0,0.005
wanderlustful.dreams,0,0.05
rarebirdswimwear,1,0.0175374497625
rarebirdswimwear,0,0.00588235294118
rarebirdswimwear,12,0.000730727073438
bethaniahome,11,0.308539325843
bethaniahome,12,0.0259404005862
bethaniahome,9,0.0142720535501
atelier_amme,0,0.0191489361702
atelier_amme,10,0.00827423167849
atelier_amme,9,0.00746944318696
sprezza.spain,17,0.112359550562
sprezza.spain,8,0.0144462279294
sprezza.spain,0,0.000561797752809
brian_valmonte,0,0.0047619047619
brian_valmonte,7,0.0047619047619
frankellett,18,0.0380434782609
frankellett,14,0.00452898550725
frankellett,13,0.0024154589372
famof5macs,0,0.00521653543307
famof5macs,6,0.00196850393701
famof5macs,15,0.00093244923332
gianniungaro,6,0.0448275862069
gianniungaro,3,0.0185344827586
gianniungaro,10,0.00977011494253
cristina_serafini_sauli,2,0.0121457489879
cristina_serafini_sauli,3,0.00164473684211
inspired_hydra,20,0.132882882883
inspired_hydra,2,0.0211365211365
inspired_hydra,5,0.00112612612613
alexisdeaville,9,0.00531914893617
moiranardone,0,0.0120535714286
moiranardone,5,0.00446428571429
moiranardone,1,0.00329968944099
cherylcosta_price,0,0.0025
furtherexposure,16,0.00696864111498
furtherexposure,4,0.00435540069686
furtherexposure,19,0.0030487804878
neapolitan_sunflower,3,0.0460069444444
neapolitan_sunflower,0,0.0145833333333
neapolitan_sunflower,12,0.00905797101449
sarahamandabray,3,0.00629664179104
sarahamandabray,18,0.000466417910448
sarahamandabray,4,0.000399786780384
barbarafacanha,9,0.000462534690102
eyespybykg,0,0.00475609756098
eyespybykg,2,0.0025641025641
eyespybykg,17,0.00110864745011
brynnmondary,10,0.0267489711934
brynnmondary,0,0.0148148148148
brynnmondary,13,0.00617283950617
wolfinkitchen,1,0.00406338886631
wolfinkitchen,0,0.00163551401869
wolfinkitchen,2,0.000119817876827
notegate.noteworthy,0,0.00569620253165
notegate.noteworthy,14,0.00158227848101
notegate.noteworthy,4,0.00135623869801
maisie.flight,0,0.0181818181818
maisie.flight,6,0.00699300699301
maisie.flight,4,0.00487012987013
kostyalstockholm,3,0.003125
kostyalstockholm,0,0.0025
laboratorioparavicini,9,0.00506585612969
laboratorioparavicini,0,0.00396825396825
spratlingsilver,2,0.0410256410256
twentypetworth,0,0.00385375494071
twentypetworth,1,0.00120295583434
twentypetworth,13,0.000439174352218
mariagoldknudsen,3,0.00375
mariagoldknudsen,1,0.00289855072464
mariagoldknudsen,6,0.00153846153846
lash.allure_sydney,1,0.0434782608696
epitome.xyz,18,0.0256849315068
epitome.xyz,13,0.00913242009132
epitome.xyz,5,0.00171232876712
matteo.gasparini.milano.italy,2,0.0018315018315
matteo.gasparini.milano.italy,9,0.00151975683891
jolenedetillion,14,0.0396825396825
jolenedetillion,13,0.0299823633157
jolenedetillion,10,0.0202821869489
circa_vintage_house,2,0.0340941110172
circa_vintage_house,5,0.0187728937729
circa_vintage_house,0,0.00494505494505
nathiaroga,20,0.00757575757576
nathiaroga,0,0.00454545454545
sofia.joelsson,3,0.00925925925926
sofia.joelsson,14,0.00462962962963
sofia.joelsson,0,0.0037037037037
monayoon,3,0.0208333333333
monayoon,0,0.0166666666667
norajameshomestyle,8,0.00662251655629
norajameshomestyle,9,0.00281809215161
norajameshomestyle,0,0.00165562913907
andreasbcn,0,0.00422794117647
andreasbcn,2,0.00329939668175
